Row #,Taxon Order,Category,Common Name,Scientific Name,Count,Location,S/P,Date,LocID,SubID,Exotic,Countable
448,35188,species,Saffron Finch,Sicalis flaveola,2,Hacienda Cacao y Mango,EC-G,07 Jul 2023,L25781575,S143940576,,1
449,27185,species,Fasciated Wren,Campylorhynchus fasciatus,2,Hacienda Cacao y Mango,EC-G,07 Jul 2023,L25781575,S143940576,,1
450,23863,species,Gray-breasted Martin,Progne chalybea,1,Hacienda Cacao y Mango,EC-G,07 Jul 2023,L25781575,S143940576,,1
451,14882,species,Pacific Hornero,Furnarius cinnamomeus,2,Hacienda Cacao y Mango,EC-G,07 Jul 2023,L25781575,S143940576,,1
452,12879,species,Pacific Parrotlet,Forpus coelestis,2,Hacienda Cacao y Mango,EC-G,07 Jul 2023,L25781575,S143940576,,1
453,11737,species,Golden-olive Woodpecker,Colaptes rubiginosus,1,Hacienda Cacao y Mango,EC-G,07 Jul 2023,L25781575,S143940576,,1
454,10212,species,Green Kingfisher,Chloroceryle americana,1,Hacienda Cacao y Mango,EC-G,07 Jul 2023,L25781575,S143940576,,1
455,8954,species,Peruvian Pygmy-Owl,Glaucidium peruanum,2,Hacienda Cacao y Mango,EC-G,07 Jul 2023,L25781575,S143940576,,1
456,5458,species,Purple Gallinule,Porphyrio martinica,1,Hacienda Cacao y Mango,EC-G,07 Jul 2023,L25781575,S143940576,,1
457,2984,species,Smooth-billed Ani,Crotophaga ani,3,Hacienda Cacao y Mango,EC-G,07 Jul 2023,L25781575,S143940576,,1
458,8334,species,Roadside Hawk,Rupornis magnirostris,1,"Auto selected -2.38839, -79.61486",EC-G,07 Jul 2023,L25759162,S143852752,,1
459,2237,species,Ecuadorian Ground Dove,Columbina buckleyi,1,"E25, Yaguachi EC-Province de Guayas -2.18223, -79.61812",EC-G,07 Jul 2023,L25781435,S143940018,,1
460,33567,species,Scrub Blackbird,Dives warczewiczi,2,"E25, San Francisco de Milagro EC-Province de Guayas -2.16007, -79.61987",EC-G,07 Jul 2023,L25781396,S143939920,,1
461,8323,species,Savanna Hawk,Buteogallus meridionalis,2,"E25, San Francisco de Milagro EC-Province de Guayas -2.08502, -79.63660",EC-G,07 Jul 2023,L25781374,S143939862,,1
462,7224,species,Wood Stork,Mycteria americana,17,"Troncal de la Costa, Alfredo Baqueriz EC-Province de Guayas -1.91910, -79.56947",EC-G,07 Jul 2023,L25759183,S143852807,,1
463,33587,species,Great-tailed Grackle,Quiscalus mexicanus,1,Santuario Baquerizo Moreno,EC-G,07 Jul 2023,L6780499,S143939789,,1
464,10197,species,Ringed Kingfisher,Megaceryle torquata,1,Santuario Baquerizo Moreno,EC-G,07 Jul 2023,L6780499,S143939789,,1
465,8307,species,Snail Kite,Rostrhamus sociabilis,3,Santuario Baquerizo Moreno,EC-G,07 Jul 2023,L6780499,S143939789,,1
466,7581,species,Striated Heron,Butorides striata,1,Santuario Baquerizo Moreno,EC-G,07 Jul 2023,L6780499,S143939789,,1
467,5614,species,Limpkin,Aramus guarauna,6,Santuario Baquerizo Moreno,EC-G,07 Jul 2023,L6780499,S143939789,,1
468,7542,species,Little Blue Heron,Egretta caerulea,1,"Vía a Montalvo, Babahoyo EC-Province de Los Ríos -1.81586, -79.46920",EC-R,07 Jul 2023,L25781291,S143939514,,1
469,239,species,Fulvous Whistling-Duck,Dendrocygna bicolor,2,"Vía a Montalvo, Babahoyo EC-Province de Los Ríos -1.81586, -79.46920",EC-R,07 Jul 2023,L25781291,S143939514,,1
470,7446,species,Roseate Spoonbill,Platalea ajaja,2,"Vía a Montalvo, Babahoyo EC-Province de Los Ríos -1.82266, -79.45984",EC-R,07 Jul 2023,L25781205,S143939203,,1
471,5929,species,Wattled Jacana,Jacana jacana,1,"Vía a Montalvo, Babahoyo EC-Province de Los Ríos -1.83561, -79.43929",EC-R,07 Jul 2023,L25781159,S143939038,,1
472,7667,species,Cocoi Heron,Ardea cocoi,1,"Vía a Montalvo, Montalvo EC-Province de Los Ríos -1.85026, -79.40084",EC-R,07 Jul 2023,L25781111,S143938865,,1
473,7557,species,Snowy Egret,Egretta thula,1,"Vía a Montalvo, Montalvo EC-Province de Los Ríos -1.85026, -79.40084",EC-R,07 Jul 2023,L25781111,S143938865,,1
474,5713,species,Black-necked Stilt,Himantopus mexicanus,1,"Vía a Montalvo, Montalvo EC-Province de Los Ríos -1.85026, -79.40084",EC-R,07 Jul 2023,L25781111,S143938865,,1
475,15183,species,Andean Tit-Spinetail,Leptasthenura andicola,2,Chimborazo Lodge,EC-H,07 Jul 2023,L25780780,S143938455,,1
476,15247,species,Streak-backed Canastero,Asthenes wyatti,5,Chimborazo Lodge,EC-H,06 Jul 2023,L25780780,S143937642,,1
477,8811,species,Great Horned Owl,Bubo virginianus,1,Chimborazo Lodge,EC-H,06 Jul 2023,L25780780,S143937642,,1
478,7748,species,White-tailed Kite,Elanus leucurus,1,"Auto selected -1.52039, -78.74543",EC-H,06 Jul 2023,L25759197,S143852848,,1
479,9032,species,Burrowing Owl,Athene cunicularia,1,"Auto selected -0.86853, -78.63948",EC-X,06 Jul 2023,L25759700,S143854881,,1
480,16862,species,Vermilion Flycatcher,Pyrocephalus rubinus,3,"9 de Octubre, Saquisilí EC-Province de Cotopaxi -0.84791, -78.66643",EC-X,06 Jul 2023,L25759250,S143853078,,1
481,14953,species,Stout-billed Cinclodes,Cinclodes excelsior,2,PN Cotopaxi--Laguna Limpiopungo y alrededores,EC-P,05 Jul 2023,L1856443,S143680576,,1
482,16964,species,Black-billed Shrike-Tyrant,Agriornis montanus,1,PN Cotopaxi--área general (favor de usar una localidad más específica cuando sea posible),EC-X,05 Jul 2023,L471631,S143680440,,1
483,16441,species,Tufted Tit-Tyrant,Anairetes parulus,5,Hacienda Los Mortinos,EC-P,04 Jul 2023,L18092679,S143681833,,1
484,34096,species,Spectacled Redstart,Myioborus melanocephalus,10,Cascadas Rumibosque,EC-P,04 Jul 2023,L10111625,S143680260,,1
485,32759,species,Gray-browed Brushfinch,Arremon assimilis,2,Cascadas Rumibosque,EC-P,04 Jul 2023,L10111625,S143680260,,1
486,27433,species,White-capped Dipper,Cinclus leucocephalus,2,Cascadas Rumibosque,EC-P,04 Jul 2023,L10111625,S143680260,,1
487,17027,species,Rufous-breasted Chat-Tyrant,Ochthoeca rufipectoralis,3,Cascadas Rumibosque,EC-P,04 Jul 2023,L10111625,S143680260,,1
488,16981,species,Streak-throated Bush-Tyrant,Myiotheretes striaticollis,3,Cascadas Rumibosque,EC-P,04 Jul 2023,L10111625,S143680260,,1
489,15730,species,Red-crested Cotinga,Ampelion rubrocristatus,2,Cascadas Rumibosque,EC-P,04 Jul 2023,L10111625,S143680260,,1
490,15151,species,Pearled Treerunner,Margarornis squamiger,1,Cascadas Rumibosque,EC-P,04 Jul 2023,L10111625,S143680260,,1
491,11759,species,Crimson-mantled Woodpecker,Colaptes rivolii,1,Cascadas Rumibosque,EC-P,04 Jul 2023,L10111625,S143680260,,1
492,1929,species,Band-tailed Pigeon,Patagioenas fasciata,4,Cascadas Rumibosque,EC-P,04 Jul 2023,L10111625,S143680260,,1
493,34978,species,Cinereous Conebill,Conirostrum cinereum,1,Tambo Cóndor Bird Lodge,EC-P,04 Jul 2023,L3166153,S143526254,,1
494,3496,species,Band-winged Nightjar,Systellura longirostris,1,Tambo Cóndor Bird Lodge,EC-P,03 Jul 2023,L3166153,S143497814,,1
495,7349,species,Neotropic Cormorant,Nannopterum brasilianum,1,"PN Antisana--Micacocha, control y alrededores",EC-N,03 Jul 2023,L635406,S143470291,,1
496,6803,species,Silvery Grebe,Podiceps occipitalis,10,"PN Antisana--Micacocha, control y alrededores",EC-N,03 Jul 2023,L635406,S143470291,,1
497,5449,species,Slate-colored Coot,Fulica ardesiaca,3,"PN Antisana--Micacocha, control y alrededores",EC-N,03 Jul 2023,L635406,S143470291,,1
498,35333,species,Plain-colored Seedeater,Catamenia inornata,3,PN Antisana--pradera de los ibis y alrededores,EC-N,03 Jul 2023,L2761741,S143470199,,1
499,35088,species,Plumbeous Sierra Finch,Geospizopsis unicolor,20,PN Antisana--pradera de los ibis y alrededores,EC-N,03 Jul 2023,L2761741,S143470199,,1
500,31633,species,Paramo Pipit,Anthus bogotensis,5,PN Antisana--pradera de los ibis y alrededores,EC-N,03 Jul 2023,L2761741,S143470199,,1
501,17035,species,Brown-backed Chat-Tyrant,Ochthoeca fumicolor,1,PN Antisana--pradera de los ibis y alrededores,EC-N,03 Jul 2023,L2761741,S143470199,,1
502,16937,species,Plain-capped Ground-Tyrant,Muscisaxicola alpinus,1,PN Antisana--pradera de los ibis y alrededores,EC-N,03 Jul 2023,L2761741,S143470199,,1
503,15239,species,Many-striped Canastero,Asthenes flammulata,1,PN Antisana--pradera de los ibis y alrededores,EC-N,03 Jul 2023,L2761741,S143470199,,1
504,14937,species,Chestnut-winged Cinclodes,Cinclodes albidiventris,7,PN Antisana--pradera de los ibis y alrededores,EC-N,03 Jul 2023,L2761741,S143470199,,1
505,7403,species,Andean Ibis,Theristicus branickii,3,PN Antisana--pradera de los ibis y alrededores,EC-N,03 Jul 2023,L2761741,S143470199,,1
506,5841,species,Andean Lapwing,Vanellus resplendens,8,PN Antisana--pradera de los ibis y alrededores,EC-N,03 Jul 2023,L2761741,S143470199,,1
507,4432,species,Ecuadorian Hillstar,Oreotrochilus chimborazo,3,PN Antisana--pradera de los ibis y alrededores,EC-N,03 Jul 2023,L2761741,S143470199,,1
508,2264,species,Black-winged Ground Dove,Metriopelia melanoptera,3,PN Antisana--pradera de los ibis y alrededores,EC-N,03 Jul 2023,L2761741,S143470199,,1
509,14145,species,Tawny Antpitta,Grallaria quitensis,1,"Auto selected -0.46822, -78.31534",EC-P,03 Jul 2023,L25666843,S143470421,,1
510,4447,species,Black-tailed Trainbearer,Lesbia victoriae,1,"Auto selected -0.46822, -78.31534",EC-P,03 Jul 2023,L25666843,S143470421,,1
511,34994,species,Black Flowerpiercer,Diglossa humeralis,2,Tambo Cóndor Bird Lodge,EC-P,02 Jul 2023,L3166153,S143427197,,1
512,32358,species,Hooded Siskin,Spinus magellanicus,1,Tambo Cóndor Bird Lodge,EC-P,02 Jul 2023,L3166153,S143427197,,1
513,8226,species,Cinereous Harrier,Circus cinereus,1,Tambo Cóndor Bird Lodge,EC-P,02 Jul 2023,L3166153,S143427197,,1
514,6405,species,Andean Gull,Chroicocephalus serranus,10,Tambo Cóndor Bird Lodge,EC-P,02 Jul 2023,L3166153,S143427197,,1
515,4613,species,Great Sapphirewing,Pterophanes cyanopterus,1,Tambo Cóndor Bird Lodge,EC-P,02 Jul 2023,L3166153,S143427197,,1
516,4549,species,Shining Sunbeam,Aglaeactis cupripennis,4,Tambo Cóndor Bird Lodge,EC-P,02 Jul 2023,L3166153,S143427197,,1
517,755,species,Andean Duck,Oxyura ferruginea,10,Tambo Cóndor Bird Lodge,EC-P,02 Jul 2023,L3166153,S143427197,,1
518,602,species,Andean Teal,Anas andium,2,Tambo Cóndor Bird Lodge,EC-P,02 Jul 2023,L3166153,S143427197,,1
519,582,species,Yellow-billed Pintail,Anas georgica,25,Tambo Cóndor Bird Lodge,EC-P,02 Jul 2023,L3166153,S143427197,,1
520,27063,species,Grass Wren,Cistothorus platensis,1,Tambo Cóndor Bird Lodge,EC-P,02 Jul 2023,L3166153,S143427262,,1
521,11858,species,Carunculated Caracara,Daptrius carunculatus,2,Tambo Cóndor Bird Lodge,EC-P,02 Jul 2023,L3166153,S143427262,,1
522,8362,species,Black-chested Buzzard-Eagle,Geranoaetus melanoleucus,1,Tambo Cóndor Bird Lodge,EC-P,02 Jul 2023,L3166153,S143427262,,1
523,7715,species,Andean Condor,Vultur gryphus,1,Tambo Cóndor Bird Lodge,EC-P,02 Jul 2023,L3166153,S143427262,,1
524,4663,species,Giant Hummingbird,Patagona gigas,1,Tambo Cóndor Bird Lodge,EC-P,02 Jul 2023,L3166153,S143427262,,1
525,27857,species,Tropical Mockingbird,Mimus gilvus,1,Mitad del Mundo,EC-P,02 Jul 2023,L792537,S143427330,,1
526,2361,species,Eared Dove,Zenaida auriculata,3,Mitad del Mundo,EC-P,02 Jul 2023,L792537,S143427330,,1
527,2286,species,White-tipped Dove,Leptotila verreauxi,2,Mitad del Mundo,EC-P,02 Jul 2023,L792537,S143427330,,1
528,32799,species,Chestnut-capped Brushfinch,Arremon brunneinucha,2,Séptimo Paraiso,EC-P,02 Jul 2023,L859792,S143429306,,1
529,13918,species,Zeledon's Antbird,Hafferia zeledoni,2,Séptimo Paraiso,EC-P,02 Jul 2023,L859792,S143429306,,1
531,9056,species,Mottled Owl,Strix virgata,1,Séptimo Paraiso,EC-P,01 Jul 2023,L859792,S143297260,,1
532,4918,species,Crowned Woodnymph,Thalurania colombica,1,Mindo--Biohostal,EC-P,01 Jul 2023,L5807140,S143271193,,1
533,33540,species,Shiny Cowbird,Molothrus bonariensis,1,San Tadeo Birdwatching (Feeders),EC-P,01 Jul 2023,L4992806,S143681972,,1
534,5148,species,Violet-bellied Hummingbird,Chlorestes julie,1,San Tadeo Birdwatching (Feeders),EC-P,01 Jul 2023,L4992806,S143681972,,1
535,34711,species,Black-capped Tanager,Stilpnia heinei,1,Mindo Loma,EC-P,01 Jul 2023,L889462,S143296759,,1
536,27941,species,Andean Solitaire,Myadestes ralloides,2,Mindo Loma,EC-P,01 Jul 2023,L889462,S143296759,,1
537,27335,species,Sharpe's Wren,Cinnycerthia olivascens,1,Mindo Loma,EC-P,01 Jul 2023,L889462,S143296759,,1
538,14351,species,Rufous-breasted Antthrush,Formicarius rufipectus,1,Mindo Loma,EC-P,01 Jul 2023,L889462,S143296759,,1
539,14068,species,Moustached Antpitta,Grallaria alleni,1,Mindo Loma,EC-P,01 Jul 2023,L889462,S143296759,,1
540,912,species,Wattled Guan,Aburria aburri,1,Mindo Loma,EC-P,01 Jul 2023,L889462,S143296759,,1
541,4740,species,Purple-throated Woodstar,Philodice mitchellii,3,San Tadeo Birdwatching (Feeders),EC-P,30 Jun 2023,L4992806,S143296338,,1
542,4655,species,Empress Brilliant,Heliodoxa imperatrix,2,San Tadeo Birdwatching (Feeders),EC-P,30 Jun 2023,L4992806,S143296338,,1
543,4621,species,Velvet-purple Coronet,Boissonneaua jardini,10,San Tadeo Birdwatching (Feeders),EC-P,30 Jun 2023,L4992806,S143296338,,1
544,4302,species,Brown Violetear,Colibri delphinae,2,San Tadeo Birdwatching (Feeders),EC-P,30 Jun 2023,L4992806,S143296338,,1
545,10817,species,Yellow-throated Toucan,Ramphastos ambiguus,1,Mindo--El Viejo Roble,EC-P,30 Jun 2023,L12937466,S143295716,,1
546,1903,species,Pale-vented Pigeon,Patagioenas cayennensis,2,Mindo--El Viejo Roble,EC-P,30 Jun 2023,L12937466,S143295716,,1
547,35357,species,Bananaquit,Coereba flaveola,1,Mindo--La Casa de Cecilia,EC-P,30 Jun 2023,L8616758,S143295591,,1
548,34739,species,Blue-necked Tanager,Stilpnia cyanicollis,2,Mindo--La Casa de Cecilia,EC-P,30 Jun 2023,L8616758,S143295591,,1
549,34486,species,White-lined Tanager,Tachyphonus rufus,1,Mindo--La Casa de Cecilia,EC-P,30 Jun 2023,L8616758,S143295591,,1
550,13598,species,Pacific Antwren,Myrmotherula pacifica,1,Mindo--La Casa de Cecilia,EC-P,30 Jun 2023,L8616758,S143295591,,1
551,12756,species,Red-billed Parrot,Pionus sordidus,3,Mindo--La Casa de Cecilia,EC-P,30 Jun 2023,L8616758,S143295591,,1
552,34800,species,Bay-headed Tanager,Tangara gyrola,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143295146,,1
553,31754,species,Thick-billed Euphonia,Euphonia laniirostris,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143295146,,1
554,17223,species,Social Flycatcher,Myiozetetes similis,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143295146,,1
556,10778,species,Collared Aracari,Pteroglossus torquatus,2,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143295146,,1
557,34753,species,Beryl-spangled Tanager,Tangara nigroviridis,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143283505,,1
558,34676,species,Rufous-throated Tanager,Ixothraupis rufigula,4,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143283505,,1
559,34637,species,Glistening-green Tanager,Chlorochrysa phoenicotis,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143283505,,1
560,32619,species,Dusky Chlorospingus,Chlorospingus semifuscus,2,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143283505,,1
561,32565,species,Yellow-throated Chlorospingus,Chlorospingus flavigularis,10,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143283505,,1
562,27371,species,Gray-breasted Wood-Wren,Henicorhina leucophrys,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143283505,,1
563,16626,species,Ashy-headed Tyrannulet,Tyranniscus cinereiceps,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143283505,,1
564,15548,species,Golden-winged Manakin,Masius chrysopterus,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143283505,,1
565,14992,species,Scaly-throated Foliage-gleaner,Anabacerthia variegaticeps,2,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143283505,,1
566,12777,species,Bronze-winged Parrot,Pionus chalcopterus,2,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143283505,,1
567,10830,species,Choco Toucan,Ramphastos brevis,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143283505,,1
568,9781,species,Rufous Motmot,Baryphthengus martii,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143283505,,1
569,9476,species,Collared Trogon,Trogon collaris,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143283505,,1
570,7826,species,Swallow-tailed Kite,Elanoides forficatus,4,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143283505,,1
571,4647,species,Fawn-breasted Brilliant,Heliodoxa rubinoides,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143283505,,1
572,4623,species,White-booted Racket-tail,Ocreatus underwoodii,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143283505,,1
573,4423,species,Violet-tailed Sylph,Aglaiocercus coelestis,2,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143283505,,1
574,887,species,Crested Guan,Penelope purpurascens,2,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143283505,,1
575,35494,species,Buff-throated Saltator,Saltator maximus,2,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143278712,,1
576,34849,species,Swallow Tanager,Tersina viridis,4,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143278712,,1
577,34842,species,Silver-throated Tanager,Tangara icterocephala,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143278712,,1
578,34668,species,Palm Tanager,Thraupis palmarum,2,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143278712,,1
579,34644,species,Blue-gray Tanager,Thraupis episcopus,2,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143278712,,1
580,28291,species,Ecuadorian Thrush,Turdus maculirostris,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143278712,,1
581,26960,species,Southern House Wren,Troglodytes musculus,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143278712,,1
582,17254,species,Golden-bellied Flycatcher,Myiodynastes hemichrysus,2,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143278712,,1
583,17117,species,Dusky-capped Flycatcher,Myiarchus tuberculifer,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143278712,,1
584,16635,species,Choco Tyrannulet,Zimmerius albigularis,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143278712,,1
585,16372,species,Ornate Flycatcher,Myiotriccus ornatus,2,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143278712,,1
586,15874,species,Cinnamon Becard,Pachyramphus cinnamomeus,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143278712,,1
587,15355,species,Red-faced Spinetail,Cranioleuca erythrops,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143278712,,1
588,14706,species,Spotted Woodcreeper,Xiphorhynchus erythropygius,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143278712,,1
589,5073,species,Andean Emerald,Uranomitra franciae,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143278712,,1
590,4636,species,Purple-bibbed Whitetip,Urosticte benjamini,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143278712,,1
591,34505,species,Flame-rumped Tanager,Ramphocelus flammigerus,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143276561,,1
592,15494,species,Rufous Spinetail,Synallaxis unirufa,1,Reserva Bellavista--general area,EC-P,29 Jun 2023,L1824147,S143106223,,1
593,3698,species,Common Potoo,Nyctibius griseus,1,Reserva Bellavista--general area,EC-P,29 Jun 2023,L1824147,S143106223,,1
594,34694,species,Golden-naped Tanager,Chalcothraupis ruficervix,2,Bellavista Cloud Forest Lodge,EC-P,29 Jun 2023,L468896,S143105885,,1
595,34598,species,Blue-winged Mountain Tanager,Anisognathus somptuosus,4,Bellavista Cloud Forest Lodge,EC-P,29 Jun 2023,L468896,S143105885,,1
596,33216,species,White-winged Brushfinch,Atlapetes leucopterus,1,Bellavista Cloud Forest Lodge,EC-P,29 Jun 2023,L468896,S143105885,,1
597,31773,species,Orange-bellied Euphonia,Euphonia xanthogaster,2,Bellavista Cloud Forest Lodge,EC-P,29 Jun 2023,L468896,S143105885,,1
598,28401,species,Glossy-black Thrush,Turdus serranus,2,Bellavista Cloud Forest Lodge,EC-P,29 Jun 2023,L468896,S143105885,,1
599,15737,species,Andean Cock-of-the-rock,Rupicola peruvianus,1,Bellavista Cloud Forest Lodge,EC-P,29 Jun 2023,L468896,S143105885,,1
600,9489,species,Masked Trogon,Trogon personatus,1,Bellavista Cloud Forest Lodge,EC-P,29 Jun 2023,L468896,S143105885,,1
601,9401,species,Golden-headed Quetzal,Pharomachrus auriceps,2,Bellavista Cloud Forest Lodge,EC-P,29 Jun 2023,L468896,S143105885,,1
602,4405,species,Speckled Hummingbird,Adelomyia melanogenys,1,Bellavista Cloud Forest Lodge,EC-P,29 Jun 2023,L468896,S143105885,,1
603,4358,species,Gorgeted Sunangel,Heliangelus strophianus,1,Bellavista Cloud Forest Lodge,EC-P,29 Jun 2023,L468896,S143105885,,1
604,34827,species,Golden Tanager,Tangara arthus,1,Bellavista Cloud Forest Lodge,EC-P,29 Jun 2023,L468896,S143105912,,1
605,34044,species,Russet-crowned Warbler,Myiothlypis coronata,4,Bellavista Cloud Forest Lodge,EC-P,29 Jun 2023,L468896,S143105912,,1
606,20982,species,Turquoise Jay,Cyanolyca turcosa,2,Bellavista Cloud Forest Lodge,EC-P,29 Jun 2023,L468896,S143105912,,1
607,10767,species,Plate-billed Mountain-Toucan,Andigena laminirostris,2,Bellavista Cloud Forest Lodge,EC-P,29 Jun 2023,L468896,S143105912,,1
608,10758,species,Crimson-rumped Toucanet,Aulacorhynchus haematopygus,2,Bellavista Cloud Forest Lodge,EC-P,29 Jun 2023,L468896,S143105912,,1
609,4617,species,Buff-tailed Coronet,Boissonneaua flavescens,10,Bellavista Cloud Forest Lodge,EC-P,29 Jun 2023,L468896,S143105912,,1
610,33980,species,Three-striped Warbler,Basileuterus tristriatus,1,"Ecoruta El Quinde, Quito EC-Province de Pichincha -0.00930, -78.67821",EC-P,29 Jun 2023,L25574279,S143104679,,1
611,33787,species,Tropical Parula,Setophaga pitiayumi,1,"Ecoruta El Quinde, Quito EC-Province de Pichincha -0.00930, -78.67821",EC-P,29 Jun 2023,L25574279,S143104679,,1
612,19053,species,Brown-capped Vireo,Vireo leucophrys,1,"Ecoruta El Quinde, Quito EC-Province de Pichincha -0.00930, -78.67821",EC-P,29 Jun 2023,L25574279,S143104679,,1
613,14792,species,Montane Woodcreeper,Lepidocolaptes lacrymiger,1,"Ecoruta El Quinde, Quito EC-Province de Pichincha -0.00930, -78.67821",EC-P,29 Jun 2023,L25574279,S143104679,,1
614,4304,species,Lesser Violetear,Colibri cyanotus,2,"Ecoruta El Quinde, Quito EC-Province de Pichincha -0.00930, -78.67821",EC-P,29 Jun 2023,L25574279,S143104679,,1
616,23898,species,Blue-and-white Swallow,Pygochelidon cyanoleuca,5,"Ecoruta El Quinde, Quito EC-Province de Pichincha (0.0027,-78.6758)",EC-P,29 Jun 2023,L25622591,S143682042,,1
617,17283,species,Tropical Kingbird,Tyrannus melancholicus,2,"Ecoruta El Quinde, Quito EC-Province de Pichincha (0.0027,-78.6758)",EC-P,29 Jun 2023,L25622591,S143682042,,1
618,7716,species,Black Vulture,Coragyps atratus,1,"Ecoruta El Quinde, Quito EC-Province de Pichincha (0.0027,-78.6758)",EC-P,29 Jun 2023,L25622591,S143682042,,1
619,4566,species,Brown Inca,Coeligena wilsoni,1,"Ecoruta El Quinde, Quito EC-Province de Pichincha (0.0027,-78.6758)",EC-P,29 Jun 2023,L25622591,S143682042,,1
620,4172,species,White-necked Jacobin,Florisuga mellivora,1,"Ecoruta El Quinde, Quito EC-Province de Pichincha (0.0027,-78.6758)",EC-P,29 Jun 2023,L25622591,S143682042,,1
621,34818,species,Flame-faced Tanager,Tangara parzudakii,2,"Via Quito-Nono, Quito EC-Province de Pichincha -0.00571, -78.66097",EC-P,29 Jun 2023,L25574657,S143106338,,1
622,34069,species,Slate-throated Redstart,Myioborus miniatus,2,"Via Quito-Nono, Quito EC-Province de Pichincha -0.00571, -78.66097",EC-P,29 Jun 2023,L25574657,S143106338,,1
623,16356,species,Cinnamon Flycatcher,Pyrrhomyias cinnamomeus,1,"Via Quito-Nono, Quito EC-Province de Pichincha -0.00571, -78.66097",EC-P,29 Jun 2023,L25574657,S143106338,,1
624,16831,species,Black Phoebe,Sayornis nigricans,1,"Ruta Tandayapa, Quito EC-Province de Pichincha -0.06980, -78.60707",EC-P,29 Jun 2023,L25718524,S143683005,,1
625,5053,species,Rufous-tailed Hummingbird,Amazilia tzacatl,1,"Ruta Tandayapa, Quito EC-Province de Pichincha -0.06980, -78.60707",EC-P,29 Jun 2023,L25718524,S143683005,,1
626,3790,species,White-collared Swift,Streptoprocne zonaris,70,"Ruta Tandayapa, Quito EC-Province de Pichincha -0.06980, -78.60707",EC-P,29 Jun 2023,L25718524,S143683005,,1
627,35043,species,Masked Flowerpiercer,Diglossa cyanea,4,Reserva Zuro Loma,EC-P,29 Jun 2023,L10223666,S143103714,,1
628,35004,species,White-sided Flowerpiercer,Diglossa albilatera,2,Reserva Zuro Loma,EC-P,29 Jun 2023,L10223666,S143103714,,1
629,34987,species,Glossy Flowerpiercer,Diglossa lafresnayii,1,Reserva Zuro Loma,EC-P,29 Jun 2023,L10223666,S143103714,,1
630,34592,species,Scarlet-bellied Mountain Tanager,Anisognathus igniventris,1,Reserva Zuro Loma,EC-P,29 Jun 2023,L10223666,S143103714,,1
631,34554,species,Blue-capped Tanager,Sporathraupis cyanocephala,3,Reserva Zuro Loma,EC-P,29 Jun 2023,L10223666,S143103714,,1
632,34548,species,Hooded Mountain Tanager,Buthraupis montana,1,Reserva Zuro Loma,EC-P,29 Jun 2023,L10223666,S143103714,,1
633,34416,species,Superciliaried Hemispingus,Thlypopsis superciliaris,1,Reserva Zuro Loma,EC-P,29 Jun 2023,L10223666,S143103714,,1
634,34017,species,Black-crested Warbler,Myiothlypis nigrocristata,1,Reserva Zuro Loma,EC-P,29 Jun 2023,L10223666,S143103714,,1
