Row #,Taxon Order,Category,Common Name,Scientific Name,Count,Location,S/P,Date,LocID,SubID,Exotic,Countable
558,32638,species,Hooded Siskin,Spinus magellanicus,1,Tambo Cóndor Bird Lodge,EC-P,02 Jul 2023,L3166153,S143427197,,1
559,8322,species,Cinereous Harrier,Circus cinereus,1,Tambo Cóndor Bird Lodge,EC-P,02 Jul 2023,L3166153,S143427197,,1
560,6470,species,Andean Gull,Chroicocephalus serranus,10,Tambo Cóndor Bird Lodge,EC-P,02 Jul 2023,L3166153,S143427197,,1
561,4668,species,Great Sapphirewing,Pterophanes cyanopterus,1,Tambo Cóndor Bird Lodge,EC-P,02 Jul 2023,L3166153,S143427197,,1
562,4604,species,Shining Sunbeam,Aglaeactis cupripennis,4,Tambo Cóndor Bird Lodge,EC-P,02 Jul 2023,L3166153,S143427197,,1
563,780,species,Andean Duck,Oxyura ferruginea,10,Tambo Cóndor Bird Lodge,EC-P,02 Jul 2023,L3166153,S143427197,,1
564,626,species,Andean Teal,Anas andium,2,Tambo Cóndor Bird Lodge,EC-P,02 Jul 2023,L3166153,S143427197,,1
565,606,species,Yellow-billed Pintail,Anas georgica,25,Tambo Cóndor Bird Lodge,EC-P,02 Jul 2023,L3166153,S143427197,,1
566,27304,species,Grass Wren,Cistothorus platensis,1,Tambo Cóndor Bird Lodge,EC-P,02 Jul 2023,L3166153,S143427262,,1
567,11973,species,Carunculated Caracara,Daptrius carunculatus,2,Tambo Cóndor Bird Lodge,EC-P,02 Jul 2023,L3166153,S143427262,,1
568,8458,species,Black-chested Buzzard-Eagle,Geranoaetus melanoleucus,1,Tambo Cóndor Bird Lodge,EC-P,02 Jul 2023,L3166153,S143427262,,1
569,7810,species,Andean Condor,Vultur gryphus,1,Tambo Cóndor Bird Lodge,EC-P,02 Jul 2023,L3166153,S143427262,,1
570,4718,species,Giant Hummingbird,Patagona gigas,1,Tambo Cóndor Bird Lodge,EC-P,02 Jul 2023,L3166153,S143427262,,1
571,28101,species,Tropical Mockingbird,Mimus gilvus,1,Mitad del Mundo,EC-P,02 Jul 2023,L792537,S143427330,,1
572,2400,species,Eared Dove,Zenaida auriculata,3,Mitad del Mundo,EC-P,02 Jul 2023,L792537,S143427330,,1
573,2325,species,White-tipped Dove,Leptotila verreauxi,2,Mitad del Mundo,EC-P,02 Jul 2023,L792537,S143427330,,1
574,33081,species,Chestnut-capped Brushfinch,Arremon brunneinucha,2,Séptimo Paraiso,EC-P,02 Jul 2023,L859792,S143429306,,1
575,14055,species,Zeledon's Antbird,Hafferia zeledoni,2,Séptimo Paraiso,EC-P,02 Jul 2023,L859792,S143429306,,1
577,9157,species,Mottled Owl,Strix virgata,1,Séptimo Paraiso,EC-P,01 Jul 2023,L859792,S143297260,,1
578,4976,species,Crowned Woodnymph,Thalurania colombica,1,Mindo--Biohostal,EC-P,01 Jul 2023,L5807140,S143271193,,1
579,33817,species,Shiny Cowbird,Molothrus bonariensis,1,San Tadeo Birdwatching (Feeders),EC-P,01 Jul 2023,L4992806,S143681972,,1
580,5205,species,Violet-bellied Hummingbird,Chlorestes julie,1,San Tadeo Birdwatching (Feeders),EC-P,01 Jul 2023,L4992806,S143681972,,1
581,34999,species,Black-capped Tanager,Stilpnia heinei,1,Mindo Loma,EC-P,01 Jul 2023,L889462,S143296759,,1
582,28186,species,Andean Solitaire,Myadestes ralloides,2,Mindo Loma,EC-P,01 Jul 2023,L889462,S143296759,,1
583,27576,species,Sharpe's Wren,Cinnycerthia olivascens,1,Mindo Loma,EC-P,01 Jul 2023,L889462,S143296759,,1
584,14494,species,Rufous-breasted Antthrush,Formicarius rufipectus,1,Mindo Loma,EC-P,01 Jul 2023,L889462,S143296759,,1
585,14209,species,Moustached Antpitta,Grallaria alleni,1,Mindo Loma,EC-P,01 Jul 2023,L889462,S143296759,,1
586,862,species,Wattled Guan,Aburria aburri,1,Mindo Loma,EC-P,01 Jul 2023,L889462,S143296759,,1
587,4795,species,Purple-throated Woodstar,Philodice mitchellii,3,San Tadeo Birdwatching (Feeders),EC-P,30 Jun 2023,L4992806,S143296338,,1
588,4710,species,Empress Brilliant,Heliodoxa imperatrix,2,San Tadeo Birdwatching (Feeders),EC-P,30 Jun 2023,L4992806,S143296338,,1
589,4676,species,Velvet-purple Coronet,Boissonneaua jardini,10,San Tadeo Birdwatching (Feeders),EC-P,30 Jun 2023,L4992806,S143296338,,1
590,4357,species,Brown Violetear,Colibri delphinae,2,San Tadeo Birdwatching (Feeders),EC-P,30 Jun 2023,L4992806,S143296338,,1
591,10926,species,Yellow-throated Toucan,Ramphastos ambiguus,1,Mindo--El Viejo Roble,EC-P,30 Jun 2023,L12937466,S143295716,,1
592,1940,species,Pale-vented Pigeon,Patagioenas cayennensis,2,Mindo--El Viejo Roble,EC-P,30 Jun 2023,L12937466,S143295716,,1
593,35644,species,Bananaquit,Coereba flaveola,1,Mindo--La Casa de Cecilia,EC-P,30 Jun 2023,L8616758,S143295591,,1
594,35027,species,Blue-necked Tanager,Stilpnia cyanicollis,2,Mindo--La Casa de Cecilia,EC-P,30 Jun 2023,L8616758,S143295591,,1
595,34777,species,White-lined Tanager,Tachyphonus rufus,1,Mindo--La Casa de Cecilia,EC-P,30 Jun 2023,L8616758,S143295591,,1
596,13723,species,Pacific Antwren,Myrmotherula pacifica,1,Mindo--La Casa de Cecilia,EC-P,30 Jun 2023,L8616758,S143295591,,1
597,12874,species,Red-billed Parrot,Pionus sordidus,3,Mindo--La Casa de Cecilia,EC-P,30 Jun 2023,L8616758,S143295591,,1
598,35088,species,Bay-headed Tanager,Tangara gyrola,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143295146,,1
599,32033,species,Thick-billed Euphonia,Euphonia laniirostris,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143295146,,1
600,17392,species,Social Flycatcher,Myiozetetes similis,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143295146,,1
602,10889,species,Pale-mandibled Aracari,Pteroglossus erythropygius,2,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143295146,,1
603,35041,species,Beryl-spangled Tanager,Tangara nigroviridis,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143283505,,1
604,34965,species,Rufous-throated Tanager,Ixothraupis rufigula,4,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143283505,,1
605,34926,species,Glistening-green Tanager,Chlorochrysa phoenicotis,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143283505,,1
606,32901,species,Dusky Chlorospingus,Chlorospingus semifuscus,2,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143283505,,1
607,32847,species,Yellow-throated Chlorospingus,Chlorospingus flavigularis,10,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143283505,,1
608,27612,species,Gray-breasted Wood-Wren,Henicorhina leucophrys,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143283505,,1
609,16793,species,Ashy-headed Tyrannulet,Tyranniscus cinereiceps,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143283505,,1
610,15712,species,Golden-winged Manakin,Masius chrysopterus,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143283505,,1
611,15147,species,Scaly-throated Foliage-gleaner,Anabacerthia variegaticeps,2,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143283505,,1
612,12895,species,Bronze-winged Parrot,Pionus chalcopterus,2,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143283505,,1
613,10939,species,Choco Toucan,Ramphastos brevis,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143283505,,1
614,9883,species,Rufous Motmot,Baryphthengus martii,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143283505,,1
615,9579,species,Collared Trogon,Trogon collaris,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143283505,,1
616,7921,species,Swallow-tailed Kite,Elanoides forficatus,4,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143283505,,1
617,4702,species,Fawn-breasted Brilliant,Heliodoxa rubinoides,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143283505,,1
618,4678,species,White-booted Racket-tail,Ocreatus underwoodii,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143283505,,1
619,4478,species,Violet-tailed Sylph,Aglaiocercus coelestis,2,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143283505,,1
620,884,species,Crested Guan,Penelope purpurascens,2,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143283505,,1
621,35783,species,Buff-throated Saltator,Saltator maximus,2,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143278712,,1
622,35137,species,Swallow Tanager,Tersina viridis,4,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143278712,,1
623,35130,species,Silver-throated Tanager,Tangara icterocephala,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143278712,,1
624,34957,species,Palm Tanager,Thraupis palmarum,2,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143278712,,1
625,34933,species,Blue-gray Tanager,Thraupis episcopus,2,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143278712,,1
626,28766,species,Ecuadorian Thrush,Turdus maculirostris,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143278712,,1
627,27209,species,Southern House Wren,Troglodytes musculus,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143278712,,1
628,17423,species,Golden-bellied Flycatcher,Myiodynastes hemichrysus,2,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143278712,,1
629,17284,species,Dusky-capped Flycatcher,Myiarchus tuberculifer,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143278712,,1
630,16802,species,Choco Tyrannulet,Zimmerius albigularis,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143278712,,1
631,16535,species,Ornate Flycatcher,Myiotriccus ornatus,2,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143278712,,1
632,16037,species,Cinnamon Becard,Pachyramphus cinnamomeus,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143278712,,1
633,15514,species,Red-faced Spinetail,Cranioleuca erythrops,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143278712,,1
634,14857,species,Spotted Woodcreeper,Xiphorhynchus erythropygius,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143278712,,1
635,5130,species,Andean Emerald,Uranomitra franciae,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143278712,,1
636,4691,species,Purple-bibbed Whitetip,Urosticte benjamini,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143278712,,1
637,34796,species,Flame-rumped Tanager,Ramphocelus flammigerus,1,Séptimo Paraiso,EC-P,30 Jun 2023,L859792,S143276561,,1
638,15658,species,Rufous Spinetail,Synallaxis unirufa,1,Reserva Bellavista--general area,EC-P,29 Jun 2023,L1824147,S143106223,,1
639,3751,species,Common Potoo,Nyctibius griseus,1,Reserva Bellavista--general area,EC-P,29 Jun 2023,L1824147,S143106223,,1
640,34983,species,Golden-naped Tanager,Chalcothraupis ruficervix,2,Bellavista Cloud Forest Lodge,EC-P,29 Jun 2023,L468896,S143105885,,1
641,34889,species,Blue-winged Mountain Tanager,Anisognathus somptuosus,4,Bellavista Cloud Forest Lodge,EC-P,29 Jun 2023,L468896,S143105885,,1
642,33495,species,White-winged Brushfinch,Atlapetes leucopterus,1,Bellavista Cloud Forest Lodge,EC-P,29 Jun 2023,L468896,S143105885,,1
643,32052,species,Orange-bellied Euphonia,Euphonia xanthogaster,2,Bellavista Cloud Forest Lodge,EC-P,29 Jun 2023,L468896,S143105885,,1
644,28661,species,Glossy-black Thrush,Turdus serranus,2,Bellavista Cloud Forest Lodge,EC-P,29 Jun 2023,L468896,S143105885,,1
645,15900,species,Andean Cock-of-the-rock,Rupicola peruvianus,1,Bellavista Cloud Forest Lodge,EC-P,29 Jun 2023,L468896,S143105885,,1
646,9592,species,Masked Trogon,Trogon personatus,1,Bellavista Cloud Forest Lodge,EC-P,29 Jun 2023,L468896,S143105885,,1
647,9505,species,Golden-headed Quetzal,Pharomachrus auriceps,2,Bellavista Cloud Forest Lodge,EC-P,29 Jun 2023,L468896,S143105885,,1
648,4460,species,Speckled Hummingbird,Adelomyia melanogenys,1,Bellavista Cloud Forest Lodge,EC-P,29 Jun 2023,L468896,S143105885,,1
649,4413,species,Gorgeted Sunangel,Heliangelus strophianus,1,Bellavista Cloud Forest Lodge,EC-P,29 Jun 2023,L468896,S143105885,,1
650,35115,species,Golden Tanager,Tangara arthus,1,Bellavista Cloud Forest Lodge,EC-P,29 Jun 2023,L468896,S143105912,,1
651,34334,species,Russet-crowned Warbler,Myiothlypis coronata,4,Bellavista Cloud Forest Lodge,EC-P,29 Jun 2023,L468896,S143105912,,1
652,21210,species,Turquoise Jay,Cyanolyca turcosa,2,Bellavista Cloud Forest Lodge,EC-P,29 Jun 2023,L468896,S143105912,,1
653,10874,species,Plate-billed Mountain-Toucan,Andigena laminirostris,2,Bellavista Cloud Forest Lodge,EC-P,29 Jun 2023,L468896,S143105912,,1
654,10865,species,Crimson-rumped Toucanet,Aulacorhynchus haematopygus,2,Bellavista Cloud Forest Lodge,EC-P,29 Jun 2023,L468896,S143105912,,1
655,4672,species,Buff-tailed Coronet,Boissonneaua flavescens,10,Bellavista Cloud Forest Lodge,EC-P,29 Jun 2023,L468896,S143105912,,1
656,34270,species,Three-striped Warbler,Basileuterus tristriatus,1,"Ecoruta El Quinde, Quito EC-Province de Pichincha -0.00930, -78.67821",EC-P,29 Jun 2023,L25574279,S143104679,,1
657,34066,species,Tropical Parula,Setophaga pitiayumi,1,"Ecoruta El Quinde, Quito EC-Province de Pichincha -0.00930, -78.67821",EC-P,29 Jun 2023,L25574279,S143104679,,1
658,19253,species,Brown-capped Vireo,Vireo leucophrys,1,"Ecoruta El Quinde, Quito EC-Province de Pichincha -0.00930, -78.67821",EC-P,29 Jun 2023,L25574279,S143104679,,1
659,14946,species,Montane Woodcreeper,Lepidocolaptes lacrymiger,1,"Ecoruta El Quinde, Quito EC-Province de Pichincha -0.00930, -78.67821",EC-P,29 Jun 2023,L25574279,S143104679,,1
660,4359,species,Lesser Violetear,Colibri cyanotus,2,"Ecoruta El Quinde, Quito EC-Province de Pichincha -0.00930, -78.67821",EC-P,29 Jun 2023,L25574279,S143104679,,1
662,24128,species,Blue-and-white Swallow,Pygochelidon cyanoleuca,5,"Ecoruta El Quinde, Quito EC-Province de Pichincha (0.0027,-78.6758)",EC-P,29 Jun 2023,L25622591,S143682042,,1
663,17452,species,Tropical Kingbird,Tyrannus melancholicus,2,"Ecoruta El Quinde, Quito EC-Province de Pichincha (0.0027,-78.6758)",EC-P,29 Jun 2023,L25622591,S143682042,,1
664,7811,species,Black Vulture,Coragyps atratus,1,"Ecoruta El Quinde, Quito EC-Province de Pichincha (0.0027,-78.6758)",EC-P,29 Jun 2023,L25622591,S143682042,,1
665,4621,species,Brown Inca,Coeligena wilsoni,1,"Ecoruta El Quinde, Quito EC-Province de Pichincha (0.0027,-78.6758)",EC-P,29 Jun 2023,L25622591,S143682042,,1
666,4227,species,White-necked Jacobin,Florisuga mellivora,1,"Ecoruta El Quinde, Quito EC-Province de Pichincha (0.0027,-78.6758)",EC-P,29 Jun 2023,L25622591,S143682042,,1
667,35106,species,Flame-faced Tanager,Tangara parzudakii,2,"Via Quito-Nono, Quito EC-Province de Pichincha -0.00571, -78.66097",EC-P,29 Jun 2023,L25574657,S143106338,,1
668,34360,species,Slate-throated Redstart,Myioborus miniatus,2,"Via Quito-Nono, Quito EC-Province de Pichincha -0.00571, -78.66097",EC-P,29 Jun 2023,L25574657,S143106338,,1
669,16519,species,Cinnamon Flycatcher,Pyrrhomyias cinnamomeus,1,"Via Quito-Nono, Quito EC-Province de Pichincha -0.00571, -78.66097",EC-P,29 Jun 2023,L25574657,S143106338,,1
670,16998,species,Black Phoebe,Sayornis nigricans,1,"Ruta Tandayapa, Quito EC-Province de Pichincha -0.06980, -78.60707",EC-P,29 Jun 2023,L25718524,S143683005,,1
671,5111,species,Rufous-tailed Hummingbird,Amazilia tzacatl,1,"Ruta Tandayapa, Quito EC-Province de Pichincha -0.06980, -78.60707",EC-P,29 Jun 2023,L25718524,S143683005,,1
672,3843,species,White-collared Swift,Streptoprocne zonaris,70,"Ruta Tandayapa, Quito EC-Province de Pichincha -0.06980, -78.60707",EC-P,29 Jun 2023,L25718524,S143683005,,1
673,35330,species,Masked Flowerpiercer,Diglossa cyanea,4,Reserva Zuro Loma,EC-P,29 Jun 2023,L10223666,S143103714,,1
674,35291,species,White-sided Flowerpiercer,Diglossa albilatera,2,Reserva Zuro Loma,EC-P,29 Jun 2023,L10223666,S143103714,,1
675,35274,species,Glossy Flowerpiercer,Diglossa lafresnayii,1,Reserva Zuro Loma,EC-P,29 Jun 2023,L10223666,S143103714,,1
676,34883,species,Scarlet-bellied Mountain Tanager,Anisognathus igniventris,1,Reserva Zuro Loma,EC-P,29 Jun 2023,L10223666,S143103714,,1
677,34845,species,Blue-capped Tanager,Sporathraupis cyanocephala,3,Reserva Zuro Loma,EC-P,29 Jun 2023,L10223666,S143103714,,1
678,34839,species,Hooded Mountain Tanager,Buthraupis montana,1,Reserva Zuro Loma,EC-P,29 Jun 2023,L10223666,S143103714,,1
679,34708,species,Superciliaried Hemispingus,Thlypopsis superciliaris,1,Reserva Zuro Loma,EC-P,29 Jun 2023,L10223666,S143103714,,1
680,34307,species,Black-crested Warbler,Myiothlypis nigrocristata,1,Reserva Zuro Loma,EC-P,29 Jun 2023,L10223666,S143103714,,1
681,16578,species,White-banded Tyrannulet,Mecocerculus stictopterus,2,Reserva Zuro Loma,EC-P,29 Jun 2023,L10223666,S143103714,,1
682,14435,species,Blackish Tapaculo,Scytalopus latrans,1,Reserva Zuro Loma,EC-P,29 Jun 2023,L10223666,S143103714,,1
683,8453,species,Variable Hawk,Geranoaetus polyosoma,1,Reserva Zuro Loma,EC-P,29 Jun 2023,L10223666,S143103714,,1
684,4782,species,White-bellied Woodstar,Chaetocercus mulsant,2,Reserva Zuro Loma,EC-P,29 Jun 2023,L10223666,S143103714,,1
685,4667,species,Sword-billed Hummingbird,Ensifera ensifera,1,Reserva Zuro Loma,EC-P,29 Jun 2023,L10223666,S143103714,,1
686,4659,species,Mountain Velvetbreast,Lafresnaya lafresnayi,2,Reserva Zuro Loma,EC-P,29 Jun 2023,L10223666,S143103714,,1
687,4648,species,Buff-winged Starfrontlet,Coeligena lutetiae,2,Reserva Zuro Loma,EC-P,29 Jun 2023,L10223666,S143103714,,1
688,4589,species,Sapphire-vented Puffleg,Eriocnemis luciani,2,Reserva Zuro Loma,EC-P,29 Jun 2023,L10223666,S143103714,,1
689,4542,species,Tyrian Metaltail,Metallura tyrianthina,1,Reserva Zuro Loma,EC-P,29 Jun 2023,L10223666,S143103714,,1
690,4506,species,Green-tailed Trainbearer,Lesbia nuna,1,Reserva Zuro Loma,EC-P,29 Jun 2023,L10223666,S143103714,,1
691,33486,species,Yellow-breasted Brushfinch,Atlapetes latinuchus,1,"Auto selected -0.07045, -78.59338",EC-P,29 Jun 2023,L25573774,S143102424,,1
692,28677,species,Great Thrush,Turdus fuscater,1,"Auto selected -0.07045, -78.59338",EC-P,29 Jun 2023,L25573774,S143102424,,1
693,27448,species,Plain-tailed Wren,Pheugopedius euophrys,1,"Auto selected -0.07045, -78.59338",EC-P,29 Jun 2023,L25573774,S143102424,,1
694,16896,species,Smoke-colored Pewee,Contopus fumigatus,1,"Auto selected -0.07045, -78.59338",EC-P,29 Jun 2023,L25573774,S143102424,,1
695,33158,species,Rufous-collared Sparrow,Zonotrichia capensis,1,"Ruta Tandayapa, Quito EC-Province de Pichincha -0.07896, -78.57384",EC-P,29 Jun 2023,L25573715,S143102303,,1
696,24135,species,Brown-bellied Swallow,Orochelidon murina,6,"Ruta Tandayapa, Quito EC-Province de Pichincha -0.07896, -78.57384",EC-P,29 Jun 2023,L25573715,S143102303,,1
697,4354,species,Sparkling Violetear,Colibri coruscans,1,"Ruta Tandayapa, Quito EC-Province de Pichincha -0.07896, -78.57384",EC-P,29 Jun 2023,L25573715,S143102303,,1
698,24754,species,Red-vented Bulbul,Pycnonotus cafer,10,Costa Calma--Parque Estatal,ES-CN,08 Feb 2023,L6493821,S127884593,N,1
699,6915,species,Red-billed Tropicbird,Phaethon aethereus,1,Fuerteventura Golf Club,ES-CN,06 Feb 2023,L3218511,S127764762,,1
700,2877,species,Black-bellied Sandgrouse,Pterocles orientalis,5,Barranco Esquinzo,ES-CN,05 Feb 2023,L7895198,S127653196,,1
701,29670,species,Fuerteventura Stonechat,Saxicola dacotiae,2,Embalse de los Molinos,ES-CN,04 Feb 2023,L1929933,S127609304,,1
702,700,species,Lesser Scaup,Aythya affinis,1,Embalse de los Molinos,ES-CN,04 Feb 2023,L1929933,S127609304,,1
705,11209,species,Eurasian Three-toed Woodpecker,Picoides tridactylus,1,"La Chaux Sèche, Chalet Arbel et La Caserne (Chapelle des Bois-25)",FR-BFC,10 Aug 2022,L22363476,S127079584,,1
706,1418,species,Western Capercaillie,Tetrao urogallus,1,"La Chaux Sèche, Chalet Arbel et La Caserne (Chapelle des Bois-25)",FR-BFC,10 Aug 2022,L22363476,S127079584,,1
707,1298,species,Hazel Grouse,Tetrastes bonasia,5,"La Chaux Sèche, Chalet Arbel et La Caserne (Chapelle des Bois-25)",FR-BFC,09 Aug 2022,L22363476,S127036974,,1
708,8039,species,Lesser Spotted Eagle,Clanga pomarina,2,Le Varot,FR-BFC,09 Aug 2022,L22363475,S127036835,,1
709,11680,species,Iberian Green Woodpecker,Picus sharpei,5,Poblado Ubriezo,ES-CB,15 Jul 2022,L20119869,S115126867,,1
710,2864,species,Pin-tailed Sandgrouse,Pterocles alchata,4,RNN des Coussouls de Crau (RNN152),FR-PAC,28 Apr 2022,L933042,S109082469,,1
713,6815,species,Lesser Flamingo,Phoeniconaias minor,1,Camargue--Pointe de Cacharel,FR-PAC,23 Apr 2022,L6489703,S109081276,,1
714,25357,species,Moltoni's Warbler,Curruca subalpina,2,Plage des Aresquiés,FR-OCC,23 Apr 2022,L3163837,S109081206,,1
715,24792,species,Wood Warbler,Phylloscopus sibilatrix,4,Plage des Aresquiés,FR-OCC,23 Apr 2022,L3163837,S109081206,,1
716,8052,species,Imperial Eagle,Aquila heliaca,1,les Petits Pipelets,FR-PDL,29 Mar 2022,L20560953,S116995249,,1
717,31700,species,Eastern Yellow Wagtail,Motacilla tschutschensis,1,Marais de Brouage--Fousil,FR-NAQ,22 Jan 2022,L17751624,S102672722,,1
718,24805,species,Hume's Warbler,Phylloscopus humei,1,Ile de Ré--La Solitude,FR-NAQ,08 Jan 2022,L17940747,S100510312,,1
719,5894,species,Sociable Lapwing,Vanellus gregarius,1,Les Bernardières,FR-NAQ,20 Oct 2021,L20565364,S116994761,,1
720,5589,species,Baillon's Crake,Zapornia pusilla,1,Douve du Large,FR-PDL,13 Aug 2021,L20560699,S117095139,,1
722,748,species,Barrow's Goldeneye,Bucephala islandica,200,Mývatn--Álftavogur,IS-6,15 Jul 2021,L1156304,S91864849,,1
725,6124,species,Terek Sandpiper,Xenus cinereus,1,RNN de la Baie de l'Aiguillon (RNN146)--Mizottes des Vrillandes,FR-NAQ,23 May 2021,L20633314,S117132606,,1
727,384,species,Tundra Swan,Cygnus columbianus,8,Pointe Martine,FR-PAC,17 Feb 2021,L20560679,S117138521,,1
728,673,species,Ring-necked Duck,Aythya collaris,1,Réaltor,FR-PAC,17 Feb 2021,L20565325,S116995563,,1
729,9004,species,Eurasian Pygmy-Owl,Glaucidium passerinum,2,Les Champets (téléski),FR-PAC,13 Feb 2021,L20565319,S116995560,,1
730,8944,species,Eurasian Eagle-Owl,Bubo bubo,2,La Prise,FR-PAC,11 Feb 2021,L20560652,S117132602,,1
731,713,species,King Eider,Somateria spectabilis,1,Pointe de la Fumée,FR-NAQ,22 Jan 2021,L20565315,S116995558,,1
732,7556,species,Eurasian Bittern,Botaurus stellaris,1,Ile de Ré--Le Gillieux,FR-NAQ,17 Nov 2020,L7517354,S117031336,,1
733,7053,species,Leach's Storm-Petrel,Hydrobates leucorhous,1,Ile de Ré--Pointe de Grignon,FR-NAQ,27 Oct 2020,L7526960,S117139249,,1
734,31861,species,Olive-backed Pipit,Anthus hodgsoni,1,Ouessant--Mez Doun,FR-BRE,22 Oct 2020,L5050379,S117312952,,1
735,24820,species,Radde's Warbler,Phylloscopus schwarzi,1,Ouessant--Kerhéré,FR-BRE,17 Oct 2020,L12524476,S116995216,,1
737,21485,species,Northern Nutcracker,Nucifraga caryocatactes,1,Col de la Pousterle,FR-PAC,01 Jul 2020,L12788685,S117312297,,1
738,21508,species,Yellow-billed Chough,Pyrrhocorax graculus,2,Refuge des Bans,FR-PAC,27 Jun 2020,L12788659,S117377684,,1
739,32570,species,Citril Finch,Carduelis citrinella,1,Baume aux Chiens,FR-PAC,20 Jun 2020,L12788603,S117311351,,1
740,23657,species,Moustached Warbler,Acrocephalus melanopogon,1,les salins,FR-OCC,13 Jun 2020,L12788541,S117139176,,1
741,23801,species,Savi's Warbler,Locustella luscinioides,1,Prise des Groix,FR-NAQ,21 May 2020,L9473051,S80634235,,1
742,778,species,Ruddy Duck,Oxyura jamaicensis,1,Station de Lagunage de Rochefort,FR-NAQ,21 May 2020,L1263956,S117211938,N,1
743,32266,species,Trumpeter Finch,Bucanetes githagineus,2,PN Timanfaya -- Caldera Blanca,ES-CN,02 Mar 2020,L6541543,S65363112,,1
744,7283,species,Black Stork,Ciconia nigra,1,Mirador del Rio,ES-CN,01 Mar 2020,L5625297,S65328100,,1
745,2071,species,Laughing Dove,Spilopelia senegalensis,1,Haría,ES-CN,01 Mar 2020,L2494915,S65327567,,1
746,22820,species,Mediterranean Short-toed Lark,Alaudala rufescens,15,Jable de Famara,ES-CN,01 Mar 2020,L3737687,S65327371,,1
747,6330,species,Cream-colored Courser,Cursorius cursor,3,Jable de Famara,ES-CN,01 Mar 2020,L3737687,S65327371,,1
748,2923,species,African Houbara,Chlamydotis undulata,4,Jable de Famara,ES-CN,01 Mar 2020,L3737687,S65327371,,1
749,6057,species,Short-billed Dowitcher,Limnodromus griseus,1,Dundalk Bay--Soldier's Point and Navvy Bank Walk,IE-L,24 Oct 2019,L7596055,S60891691,,1
752,5456,species,Spotted Crake,Porzana porzana,1,Station de Lagunage de Rochefort--Bassin LPO (B),FR-NAQ,07 Sep 2019,L7526973,S117393861,,1
753,26565,species,Red-billed Leiothrix,Leiothrix lutea,5,Les Sentiers du Roy et Rue du Moulin,FR-NAQ,24 Aug 2019,L7008799,S82303809,N,1
754,5468,species,Common Gallinule,Gallinula galeata,1,RNF du Cap-Tourmente--secteur La Petite Ferme,CA-QC,24 Jul 2019,L1440758,S58593389,,1
755,6462,species,Bonaparte's Gull,Chroicocephalus philadelphia,3,Pointe à John (quai & base de plein air),CA-QC,23 Jul 2019,L1022951,S58593325,,1
756,34133,species,Chestnut-sided Warbler,Setophaga pensylvanica,4,Pointe de l'Islet (incluant quai),CA-QC,22 Jul 2019,L3717492,S58405764,,1
757,33099,species,Fox Sparrow,Passerella iliaca,1,Parc du Petit-Bois,CA-QC,21 Jul 2019,L2965785,S58354701,,1
758,32324,species,Purple Finch,Haemorhous purpureus,3,Parc du Petit-Bois,CA-QC,21 Jul 2019,L2965785,S58354701,,1
759,27295,species,Winter Wren,Troglodytes hiemalis,1,Parc du Petit-Bois,CA-QC,21 Jul 2019,L2965785,S58354701,,1
